,permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,not_closed,cat_list
5437,/company/tingz,Tingz,software,280000.0,operating,USA,TN,Knoxville,Knoxville,1,2007-04-27,2007-04,2007-Q2,2007.0,2008-06-26,2008-06-26,2009-01-06,0.0,['software']
5438,/company/tinsel-cinema,Tinsel Cinema,games_video,3000000.0,operating,USA,DC,Washington DC,Washington,1,,,,,2007-06-25,2007-06-25,,0.0,['games_video']
5439,/company/tinselvision,Tinselvision,web,6000000.0,closed,USA,,TBD,,2,,,,,2007-06-01,2007-11-01,,0.0,['web']
5440,/company/tiny-pictures,Tiny Pictures,mobile,11200000.0,acquired,USA,CA,SF Bay,San Francisco,3,2005-08-01,2005-08,2005-Q3,2005.0,2005-05-01,2008-02-01,2011-06-02,1.0,['mobile']
5441,/company/tinychat,Tinychat,web,1500000.0,operating,USA,NY,Glen Cove,Glen Cove,1,2009-01-25,2009-01,2009-Q1,2009.0,2011-01-25,2011-01-25,2011-05-04,0.0,['web']
5442,/company/tinyco,TinyCo,games_video,18000000.0,operating,USA,CA,SF Bay,San Francisco,1,2009-01-01,2009-01,2009-Q1,2009.0,2011-02-25,2011-02-25,2012-11-01,0.0,['games_video']
5443,/company/tioga-energy,Tioga Energy,cleantech,45000000.0,operating,USA,CA,SF Bay,San Mateo,4,2007-01-01,2007-01,2007-Q1,2007.0,2007-06-05,2009-12-18,2008-01-01,0.0,['cleantech']
5444,/company/tipcity,TipCity,mobile,350000.0,closed,USA,CA,San Diego,San Diego,1,2009-06-01,2009-06,2009-Q2,2009.0,2010-05-01,2010-05-01,2010-12-01,0.0,['mobile']
5445,/company/tipjoy,Tipjoy,legal,1000000.0,closed,USA,MA,Boston,Arlington,2,,,,,2008-01-01,2008-09-24,,0.0,['legal']
5446,/company/tipping-bucket,Tipping Bucket,enterprise,72000.0,closed,USA,UT,Salt Lake City,Provo,2,2009-04-08,2009-04,2009-Q2,2009.0,2009-04-01,2010-03-01,2010-05-01,0.0,['enterprise']
5447,/company/titan-gaming,Titan Gaming,games_video,1000000.0,operating,USA,CA,Los Angeles,Santa Monica,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-05-18,2010-05-18,2012-04-19,0.0,['games_video']
5448,/company/tizor-systems,Tizor Systems,enterprise,15000000.0,acquired,USA,MA,Boston,Maynard,2,2002-01-01,2002-01,2002-Q1,2002.0,2005-09-12,2006-02-07,,1.0,['enterprise']
5449,/company/tizra,Tizra,enterprise,850000.0,operating,USA,RI,Providence,Providence,2,2006-03-01,2006-03,2006-Q1,2006.0,2007-05-01,2008-09-01,,0.0,['enterprise']
5450,/company/tobira-therapeutics,Tobira Therapeutics,biotech,31000000.0,operating,USA,NJ,Manalapan,Manalapan,1,,,,,2010-09-29,2010-09-29,,0.0,['biotech']
5451,/company/tokbox,TokBox,messaging,26000000.0,acquired,USA,CA,SF Bay,San Francisco,3,2007-05-01,2007-05,2007-Q2,2007.0,2007-12-26,2010-11-15,2013-06-26,1.0,['messaging']
5452,/company/tolerx,Tolerx,biotech,1500000.0,closed,USA,MA,Boston,Cambridge,1,,,,,2010-12-01,2010-12-01,2010-12-14,0.0,['biotech']
5453,/company/toodalu,Toodalu,mobile,250000.0,operating,USA,IL,Chicago,Chicago,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-03-08,2010-03-08,,0.0,['mobile']
5454,/company/toomah,Toomah,software,287500.0,operating,USA,GA,Atlanta,Cumming,1,2009-01-01,2009-01,2009-Q1,2009.0,2010-03-31,2010-03-31,,0.0,['software']
5455,/company/topchalks,TopChalks,software,3800000.0,operating,USA,CA,SF Bay,Santa Clara,1,,,,,2008-06-10,2008-06-10,,0.0,['software']
5456,/company/topcoder,TopCoder,software,11311711.0,acquired,USA,CT,Glastonbury,Glastonbury,1,2001-04-01,2001-04,2001-Q2,2001.0,2010-05-10,2010-05-10,2013-09-17,1.0,['software']
5457,/company/topdown-images,TopDown Images,software,50000.0,operating,USA,NY,Rochester,Rochester,1,2008-01-01,2008-01,2008-Q1,2008.0,2009-01-01,2009-01-01,2009-09-01,0.0,['software']
5458,/company/topguest,Topguest,enterprise,2000000.0,acquired,USA,CA,SF Bay,San Francisco,1,2010-06-01,2010-06,2010-Q2,2010.0,2010-11-18,2010-11-18,2011-12-13,1.0,['enterprise']
5459,/company/topix,Topix,web,15000000.0,operating,USA,CA,SF Bay,Palo Alto,2,2002-06-01,2002-06,2002-Q2,2002.0,2005-03-01,2006-11-01,2013-08-01,0.0,['web']
5460,/company/topsy-labs,Topsy Labs,analytics,29900000.0,operating,USA,CA,SF Bay,San Francisco,5,2007-01-15,2007-01,2007-Q1,2007.0,2008-01-01,2011-03-10,2013-09-04,0.0,['analytics']
5461,/company/torbit,Torbit,network_hosting,584988.0,acquired,USA,CA,California - Other,,1,2010-11-01,2010-11,2010-Q4,2010.0,2011-09-06,2011-09-06,2013-07-24,1.0,['network_hosting']
5462,/company/total-beauty-media,Total Beauty Media,web,16000000.0,operating,USA,CA,Los Angeles,Santa Monica,3,2007-02-06,2007-02,2007-Q1,2007.0,2007-03-01,2008-12-20,2011-08-01,0.0,['web']
5463,/company/totaltakeout,TotalTakeout,web,150000.0,operating,USA,PA,Allentown,Allentown,1,,,,,2007-10-01,2007-10-01,,0.0,['web']
5464,/company/touchcommerce,Touch Commerce,analytics,22753162.0,operating,USA,CA,Los Angeles,Agoura Hills,4,2009-01-01,2009-01,2009-Q1,2009.0,2006-12-18,2010-03-08,2013-08-28,0.0,['analytics']
5465,/company/touchdown-technologies,Touchdown Technologies,semiconductor,13150000.0,acquired,USA,CA,Los Angeles,Baldwin Park,1,2003-01-01,2003-01,2003-Q1,2003.0,2005-12-02,2005-12-02,,1.0,['semiconductor']
5466,/company/touchstone-health,Touchstone Health,other,27500000.0,closed,USA,NY,New York,New York,1,,,,,2010-10-20,2010-10-20,,0.0,['other']
5467,/company/toura,Toura,mobile,5692160.0,acquired,USA,NY,New York,New York,4,2009-01-01,2009-01,2009-Q1,2009.0,2010-01-27,2011-09-16,2012-12-11,1.0,['mobile']
5468,/company/tournease,TournEase,ecommerce,3500000.0,operating,USA,FL,Tampa,Lakeland,2,2006-04-16,2006-04,2006-Q2,2006.0,2006-04-01,2008-03-01,,0.0,['ecommerce']
5469,/company/toviefor,ToVieFor,ecommerce,93000.0,closed,USA,NY,New York,New York,2,2009-10-15,2009-10,2009-Q4,2009.0,2010-04-01,2011-01-01,2011-09-06,0.0,['ecommerce']
5470,/company/townhog,TownHog,ecommerce,3889364.0,acquired,USA,CA,SF Bay,San Francisco,3,2007-01-01,2007-01,2007-Q1,2007.0,2008-05-01,2011-05-01,,1.0,['ecommerce']
5471,/company/toygaroo-com,Toygaroo.com,ecommerce,250000.0,closed,USA,CA,Los Angeles,Los Angeles,2,2010-10-01,2010-10,2010-Q4,2010.0,2010-10-01,2011-03-25,2011-03-29,0.0,['ecommerce']
5472,/company/tpi-composites,TPI Composites,cleantech,26000000.0,operating,USA,AZ,Phoenix,Scottsdale,1,,,,,2009-12-03,2009-12-03,2005-01-01,0.0,['cleantech']
5473,/company/tra,TRA,advertising,31700000.0,acquired,USA,NY,New York,New York,2,,,,,2009-05-07,2010-05-10,2010-05-26,1.0,['advertising']
5474,/company/tracelytics,Tracelytics,enterprise,5800000.0,acquired,USA,RI,Providence,Providence,2,2010-07-01,2010-07,2010-Q3,2010.0,2011-11-03,2012-03-22,2012-03-20,1.0,['enterprise']
5475,/company/tracesecurity,TraceSecurity,security,8000000.0,operating,USA,LA,Baton Rouge,Baton Rouge,1,,,,,2007-08-27,2007-08-27,,0.0,['security']
5476,/company/tradebeam,TradeBeam,enterprise,36000000.0,acquired,USA,CA,SF Bay,San Mateo,2,,,,,2007-08-23,2009-09-21,2004-01-01,1.0,['enterprise']
5477,/company/tradecard,TradeCard,enterprise,44925050.0,acquired,USA,NY,New York,New York,2,1999-01-01,1999-01,1999-Q1,1999.0,2006-04-19,2013-03-15,1999-03-01,1.0,['enterprise']
5478,/company/tradeking,TradeKing,web,6000000.0,operating,USA,FL,Fort Lauderdale,Fort Lauderdale,1,2005-12-01,2005-12,2005-Q4,2005.0,2006-08-01,2006-08-01,,0.0,['web']
5479,/company/trademarkfly,TrademarkFly,enterprise,55000.0,operating,USA,CA,Sacramento,Sacramento,1,2008-01-10,2008-01,2008-Q1,2008.0,2008-01-01,2008-01-01,,0.0,['enterprise']
5480,/company/trademarkia,Trademarkia,search,100000.0,operating,USA,CA,SF Bay,Mountain View,1,2009-07-07,2009-07,2009-Q3,2009.0,2009-07-01,2009-07-01,2012-01-24,0.0,['search']
5481,/company/tradertools,TraderTools,software,9800000.0,operating,USA,NY,New York,New York,2,,,,,2009-01-13,2010-01-06,2010-08-31,0.0,['software']
5482,/company/trading-metrics,Trading Metrics,software,4000000.0,operating,USA,NY,New York,New York,1,,,,,2007-05-01,2007-05-01,,0.0,['software']
5483,/company/tradual-inc,Tradual Inc.,ecommerce,2600000.0,operating,USA,ME,Boston,Boston,1,,,,,2008-06-24,2008-06-24,,0.0,['ecommerce']
5484,/company/traetelo-com,Traetelo.com,ecommerce,100000.0,operating,USA,FL,Miami,Miami,1,2006-01-01,2006-01,2006-Q1,2006.0,2010-09-01,2010-09-01,2011-02-15,0.0,['ecommerce']
5485,/company/traffic-labs,Traffic Labs,mobile,50000.0,closed,USA,CA,SF Bay,San Francisco,1,2012-11-04,2012-11,2012-Q4,2012.0,2012-10-31,2012-10-31,2012-07-25,0.0,['mobile']
5486,/company/trafficland,TrafficLand,news,4969842.0,operating,USA,VA,Washington DC,Fairfax,4,,,,,2010-05-10,2010-05-10,,0.0,['news']
5487,/company/traffiq,TRAFFIQ,advertising,18000000.0,operating,USA,NY,New York,New York,3,2006-09-06,2006-09,2006-Q3,2006.0,2006-09-06,2010-08-10,2011-02-07,0.0,['advertising']
5488,/company/training-intelligence,Training Intelligence,ecommerce,300000.0,operating,USA,CT,Shelton,Shelton,1,2006-03-01,2006-03,2006-Q1,2006.0,2006-03-01,2006-03-01,2006-03-01,0.0,['ecommerce']
5489,/company/tranquilmed,TranquilMed,biotech,27000.0,operating,USA,UT,Salt Lake City,Provo,1,2010-04-04,2010-04,2010-Q2,2010.0,2010-04-05,2010-04-05,2010-05-01,0.0,['biotech']
5490,/company/transaction-wireless,Transaction Wireless,mobile,4250000.0,operating,USA,CA,San Diego,San Diego,2,2006-01-01,2006-01,2006-Q1,2006.0,2008-09-01,2009-12-09,,0.0,['mobile']
5491,/company/transactis,Transactis,software,25700000.0,acquired,USA,NY,Charlotte,Charlotte,7,,,,,2007-02-01,2012-11-14,2010-12-01,1.0,['software']
5492,/company/transactiv,Transactiv,advertising,1200000.0,operating,USA,OH,Cincinnati,Cincinnati,1,2009-07-01,2009-07,2009-Q3,2009.0,2009-10-13,2009-10-13,2009-10-13,0.0,['advertising']
5493,/company/transcept-pharmaceuticals,Transcept Pharmaceuticals,biotech,40000000.0,operating,USA,CA,Point Richmond,Point Richmond,1,,,,,2007-03-08,2007-03-08,,0.0,['biotech']
5494,/company/transcepta,Transcepta,software,3000000.0,operating,USA,CA,Los Angeles,Aliso Viejo,1,2005-01-01,2005-01,2005-Q1,2005.0,2006-12-18,2006-12-18,2006-01-01,0.0,['software']
5495,/company/transera-communications,Transera Communications,software,37000000.0,operating,USA,CA,SF Bay,Sunnyvale,3,2004-01-01,2004-01,2004-Q1,2004.0,2005-08-17,2009-03-12,2013-01-01,0.0,['software']
5496,/company/transgenrx,TransGenRx,biotech,6505600.0,operating,USA,LA,Baton Rouge,BATON ROUGE,1,,,,,2010-10-14,2010-10-14,,0.0,['biotech']
5497,/company/transnet,TransNet,software,700000.0,operating,USA,NJ,Somerville,Somerville,1,1969-01-01,1969-01,1969-Q1,1969.0,2009-10-01,2009-10-01,,0.0,['software']
5498,/company/transparency-software,Transparency Software,software,12050000.0,operating,USA,CA,SF Bay,Palo Alto,2,2004-01-01,2004-01,2004-Q1,2004.0,2005-03-09,2007-07-01,,0.0,['software']
5499,/company/transpera,Transpera,mobile,17250000.0,acquired,USA,CA,SF Bay,San Francisco,3,2007-01-01,2007-01,2007-Q1,2007.0,2007-07-23,2010-06-02,2011-02-04,1.0,['mobile']
5500,/company/iwidgets,Transpond,advertising,4100000.0,acquired,USA,CA,SF Bay,San Francisco,1,2007-01-01,2007-01,2007-Q1,2007.0,2009-02-04,2009-02-04,2010-03-03,1.0,['advertising']
5501,/company/transtech-pharma,TransTech Pharma,biotech,50000000.0,operating,USA,NC,High Point,High Point,1,1999-01-01,1999-01,1999-Q1,1999.0,2010-06-08,2010-06-08,,0.0,['biotech']
5502,/company/transwitch,TranSwitch,semiconductor,2729500.0,ipo,USA,CT,Shelton,Shelton,2,1988-01-01,1988-01,1988-Q1,1988.0,2013-08-22,2013-09-03,2013-08-19,1.0,['semiconductor']
5503,/company/trapster,Trapster,web,1700000.0,acquired,USA,CA,San Diego,Carlsbad,1,2003-01-01,2003-01,2003-Q1,2003.0,2009-03-01,2009-03-01,2010-04-12,1.0,['web']
5504,/company/travanti-pharma,Travanti Pharma,biotech,7500000.0,operating,USA,MN,Mendota Heights,Mendota Heights,1,,,,,2006-07-27,2006-07-27,,0.0,['biotech']
5505,/company/travelmuse,TravelMuse,web,5600000.0,acquired,USA,NY,New York,New York,3,2007-04-16,2007-04,2007-Q2,2007.0,2007-05-01,2009-06-01,2012-02-28,1.0,['web']
5506,/company/traversa-therapeutics,Traversa Therapeutics,biotech,7000000.0,operating,USA,CA,San Diego,La Jolla,2,,,,,2008-02-04,2009-04-07,,0.0,['biotech']
5507,/company/traverse-networks,Traverse Networks,network_hosting,8500000.0,acquired,USA,CA,SF Bay,San Ramon,1,2001-01-01,2001-01,2001-Q1,2001.0,2005-02-14,2005-02-14,,1.0,['network_hosting']
5508,/company/traxian,Traxian,software,185000.0,operating,USA,CA,SF Bay,San Francisco,1,,,,,2010-01-11,2010-01-11,,0.0,['software']
5509,/company/treatfeed,TreatFeed,web,5400000.0,closed,USA,CA,Los Angeles,Los Angeles,1,,,,,2011-04-19,2011-04-19,2011-04-19,0.0,['web']
5510,/company/treemo-labs,Treemo Labs,mobile,2550000.0,operating,USA,WA,Seattle,Seattle,1,2005-01-01,2005-01,2005-Q1,2005.0,2007-10-01,2007-10-01,,0.0,['mobile']
5511,/company/trefis,Trefis,analytics,2130000.0,operating,USA,MA,Boston,Boston,2,2007-01-01,2007-01,2007-Q1,2007.0,2008-11-01,2010-06-02,2010-06-02,0.0,['analytics']
5512,/company/trelligence,Trelligence,software,2250000.0,operating,USA,TX,Houston,Houston,1,,,,,2010-01-25,2010-01-25,,0.0,['software']
5513,/company/tremor-video,Tremor Video,advertising,116400000.0,ipo,USA,NY,New York,New York,8,2005-01-01,2005-01,2005-Q1,2005.0,2006-03-01,2011-09-12,2013-05-23,1.0,['advertising']
5514,/company/trendslide,Trendslide,mobile,125000.0,acquired,USA,NH,Manchester,Manchester,2,2011-08-01,2011-08,2011-Q3,2011.0,2011-08-01,2012-03-01,2012-03-05,1.0,['mobile']
5515,/company/trenstar,TrenStar,software,10000000.0,acquired,USA,CO,Denver,Greenwood Village,1,2001-01-01,2001-01,2001-Q1,2001.0,2007-04-06,2007-04-06,2002-01-01,1.0,['software']
5516,/company/triactive,TriActive,software,2100000.0,operating,USA,TX,Austin,Austin,1,,,,,2007-04-30,2007-04-30,2005-01-01,0.0,['software']
5517,/company/triage-wireless,Triage Wireless,biotech,20300000.0,operating,USA,CA,San Diego,San Diego,1,2004-06-01,2004-06,2004-Q2,2004.0,2008-03-31,2008-03-31,,0.0,['biotech']
5518,/company/triangulate,Triangulate,web,1500000.0,operating,USA,CA,SF Bay,Palo Alto,2,2009-01-01,2009-01,2009-Q1,2009.0,2010-03-15,2010-07-27,2010-07-27,0.0,['web']
5519,/company/tribe,Tribe,web,3050000.0,acquired,USA,CA,SF Bay,Los Gatos,1,2003-01-01,2003-01,2003-Q1,2003.0,2006-02-24,2006-02-24,2009-08-10,1.0,['web']
5520,/company/tribotek,Tribotek,hardware,13000000.0,operating,USA,MA,Boston,Burlington,1,2001-01-01,2001-01,2001-Q1,2001.0,2005-08-19,2005-08-19,,0.0,['hardware']
5521,/company/tricipher,TriCipher,enterprise,40100000.0,acquired,USA,CA,SF Bay,Los Gatos,4,2000-01-01,2000-01,2000-Q1,2000.0,2005-02-14,2009-12-28,2007-01-01,1.0,['enterprise']
5522,/company/trilibis,Trilibis,mobile,5700000.0,operating,USA,CA,SF Bay,San Mateo,1,2002-01-01,2002-01,2002-Q1,2002.0,2008-01-01,2008-01-01,2012-05-07,0.0,['mobile']
5523,/company/trilliant,Trilliant,hardware,146000000.0,operating,USA,CA,SF Bay,Redwood City,3,1995-01-01,1995-01,1995-Q1,1995.0,2008-08-19,2010-12-21,2010-07-15,0.0,['hardware']
5524,/company/trinity-biosystems,Trinity Biosystems,biotech,28500000.0,closed,USA,CA,SF Bay,Menlo Park,2,2002-01-01,2002-01,2002-Q1,2002.0,2006-07-18,2009-11-09,,0.0,['biotech']
5525,/company/triond,Triond,web,1500000.0,operating,USA,AZ,Phoenix,Scottsdale,1,,,,,2009-02-03,2009-02-03,2013-01-09,0.0,['web']
5526,/company/tripit,TripIt,travel,13100000.0,acquired,USA,CA,SF Bay,San Francisco,3,2006-10-01,2006-10,2006-Q4,2006.0,2007-04-01,2010-03-04,2012-09-15,1.0,['travel']
5527,/company/tripl,Tripl,social,900000.0,closed,USA,NY,New York,New York,3,2011-05-17,2011-05,2011-Q2,2011.0,2011-05-20,2012-07-09,2012-08-07,0.0,['social']
5528,/company/triples-media,Triples Media,advertising,100000.0,closed,USA,NY,New York,New York,2,2010-06-01,2010-06,2010-Q2,2010.0,2011-03-01,2011-03-01,,0.0,['advertising']
5529,/company/tripleseat,Tripleseat,hospitality,500000.0,operating,USA,MA,Boston,Acton,1,,,,,2010-12-08,2010-12-08,2011-01-01,0.0,['hospitality']
5530,/company/tripology,Tripology,web,1250000.0,operating,USA,NY,New York,New York,1,2006-01-01,2006-01,2006-Q1,2006.0,2007-01-01,2007-01-01,2012-11-28,0.0,['web']
5531,/company/triporati,Triporati,web,6000000.0,operating,USA,CA,SF Bay,San Francisco,1,2008-07-07,2008-07,2008-Q3,2008.0,2008-08-30,2008-08-30,2010-12-01,0.0,['web']
5532,/company/tripovation,TripOvation,web,3000000.0,operating,USA,,TBD,,1,,,,,2007-05-01,2007-05-01,,0.0,['web']
5533,/company/triquint-semiconductor,TriQuint Semiconductor,semiconductor,7000277.0,ipo,USA,OR,Portland,Hillsboro,1,1985-01-01,1985-01,1985-Q1,1985.0,2013-08-13,2013-08-13,,1.0,['semiconductor']
5534,/company/tririga,TRIRIGA,cleantech,5000000.0,acquired,USA,NV,Las Vegas,Las Vegas,1,2000-01-01,2000-01,2000-Q1,2000.0,2002-02-01,2002-02-01,2011-04-14,1.0,['cleantech']
5535,/company/triumfant,Triumfant,software,9000000.0,operating,USA,MD,Washington DC,Rockville,1,2002-01-01,2002-01,2002-Q1,2002.0,2006-03-02,2006-03-02,2012-01-01,0.0,['software']
5536,/company/troika-networks,Troika Networks,network_hosting,14400000.0,acquired,USA,CA,Los Angeles,Westlake Village,1,1998-01-01,1998-01,1998-Q1,1998.0,2005-07-14,2005-07-14,,1.0,['network_hosting']
5537,/company/trony-solar,Trony Solar,cleantech,20000000.0,ipo,USA,,Shenzhen,Shenzhen,1,1993-01-01,1993-01,1993-Q1,1993.0,2008-10-28,2008-10-28,,1.0,['cleantech']
5538,/company/trooval-com,Trooval,analytics,2387481.0,closed,USA,NV,Las Vegas,Henderson,2,2008-09-01,2008-09,2008-Q3,2008.0,2010-04-07,2010-11-05,2008-10-01,0.0,['analytics']
5539,/company/troppus-software-corporation,Troppus Software Corporation,software,1400000.0,operating,USA,CO,Denver,Superior,3,2009-04-02,2009-04,2009-Q2,2009.0,2009-04-02,2010-07-01,2009-04-02,0.0,['software']
5540,/company/troux-technologies,Troux Technologies,enterprise,33850000.0,operating,USA,TX,Austin,Austin,3,2001-01-01,2001-01,2001-Q1,2001.0,2005-01-14,2009-10-08,,0.0,['enterprise']
5541,/company/trovagene,TrovaGene,biotech,10358200.0,closed,USA,CA,San Diego,San Diego,2,1999-01-01,1999-01,1999-Q1,1999.0,2012-03-27,2012-12-19,,0.0,['biotech']
5542,/company/trovix,Trovix,search,18250000.0,acquired,USA,CA,SF Bay,Mountain View,2,2002-01-01,2002-01,2002-Q1,2002.0,2005-12-07,2006-09-06,2006-01-01,1.0,['search']
5543,/company/true-north-technology,True North Technology,software,3250000.0,operating,USA,GA,Atlanta,Duluth,1,,,,,2007-08-07,2007-08-07,,0.0,['software']
5544,/company/truedemand-software,TrueDemand Software,software,16700000.0,acquired,USA,CA,SF Bay,Los Gatos,3,2004-01-01,2004-01,2004-Q1,2004.0,2005-08-02,2008-02-27,,1.0,['software']
5545,/company/truist,Truist,enterprise,4700000.0,acquired,USA,DC,Washington DC,Washington,2,2008-01-01,2008-01,2008-Q1,2008.0,2005-10-27,2008-10-30,2013-02-19,1.0,['enterprise']
5546,/company/trulia,Trulia,search,32800000.0,operating,USA,CA,SF Bay,San Francisco,4,2004-05-01,2004-05,2004-Q2,2004.0,2005-09-01,2008-07-10,2013-08-20,0.0,['search']
5547,/company/trumba-corporation,Trumba Corporation,software,8000000.0,operating,USA,WA,Seattle,Seattle,1,,,,,2005-11-21,2005-11-21,2006-05-01,0.0,['software']
5548,/company/trunity,Trunity,education,4491500.0,ipo,USA,NH,Portsmouth,Portsmouth,3,2009-08-01,2009-08,2009-Q3,2009.0,2009-12-11,2013-06-06,2013-04-15,1.0,['education']
5549,/company/trusera,Trusera,web,2000000.0,closed,USA,WA,Seattle,Seattle,1,2007-01-01,2007-01,2007-Q1,2007.0,2007-06-01,2007-06-01,2009-05-20,0.0,['web']
5550,/company/trust-digital,Trust Digital,mobile,23500000.0,acquired,USA,VA,Washington DC,McLean,3,2003-03-01,2003-03,2003-Q1,2003.0,2005-11-04,2009-07-29,2010-05-24,1.0,['mobile']
5551,/company/trustcloud,TrustCloud,enterprise,500000.0,operating,USA,NY,New York,New York,1,2009-10-01,2009-10,2009-Q4,2009.0,2010-01-01,2010-01-01,2012-02-01,0.0,['enterprise']
5552,/company/trustmob,TrustDegrees,web,11000.0,closed,USA,NY,Kenmore,Kenmore,2,2011-03-01,2011-03,2011-Q1,2011.0,2011-04-17,2011-06-09,2011-06-21,0.0,['web']
5553,/company/trustedopinion,Trusted Opinion,social,4715000.0,operating,USA,CA,SF Bay,Palo Alto,3,2006-03-01,2006-03,2006-Q1,2006.0,2006-03-01,2009-09-01,2010-09-01,0.0,['social']
5554,/company/trustedid,TrustedID,security,25000000.0,acquired,USA,CA,SF Bay,Palo Alto,3,2005-01-01,2005-01,2005-Q1,2005.0,2005-10-01,2007-10-18,2008-11-01,1.0,['security']
5555,/company/trusteer,Trusteer,security,10100000.0,acquired,USA,MA,Boston,Boston,2,2006-12-01,2006-12,2006-Q4,2006.0,2006-11-01,2008-10-21,2013-08-15,1.0,['security']
5556,/company/trustgo,TrustGo,security,1500000.0,acquired,USA,CA,SF Bay,Santa Clara,2,2011-06-08,2011-06,2011-Q2,2011.0,2011-01-01,2012-07-31,2012-05-02,1.0,['security']
5557,/company/truviso,Truviso,analytics,3000000.0,acquired,USA,CA,SF Bay,Foster City,1,2005-01-01,2005-01,2005-Q1,2005.0,2009-07-20,2009-07-20,,1.0,['analytics']
5558,/company/tubaloo,Tubaloo,public_relations,1250000.0,operating,USA,OR,Portland,Portland,2,2006-02-03,2006-02,2006-Q1,2006.0,2006-11-01,2008-12-01,2007-01-01,0.0,['public_relations']
5559,/company/tube2tone,Tube2Tone,mobile,90000.0,operating,USA,NY,New York,New York,1,2009-08-19,2009-08,2009-Q3,2009.0,2009-09-01,2009-09-01,,0.0,['mobile']
5560,/company/tumblr,Tumblr,web,125250000.0,acquired,USA,NY,New York,New York,5,2007-02-01,2007-02,2007-Q1,2007.0,2007-10-31,2011-09-26,2013-09-04,1.0,['web']
5561,/company/tumri,Tumri,advertising,31000000.0,acquired,USA,,TBD,,5,2004-01-01,2004-01,2004-Q1,2004.0,2005-01-01,2009-06-22,2012-07-26,1.0,['advertising']
5562,/company/tunecore,TuneCore,games_video,7000000.0,operating,USA,NY,New York,Brooklyn,1,2005-11-01,2005-11,2005-Q4,2005.0,2008-10-26,2008-10-26,2013-01-01,0.0,['games_video']
5563,/company/tunein-inc,TuneIn,games_video,47500000.0,acquired,USA,CA,SF Bay,Palo Alto,4,2002-01-01,2002-01,2002-Q1,2002.0,2009-07-01,2013-05-29,2013-05-01,1.0,['games_video']
5564,/company/tuneup,TuneUp,music,15600000.0,operating,USA,CA,SF Bay,San Francisco,4,2007-08-01,2007-08,2007-Q3,2007.0,2009-05-19,2011-02-17,2012-09-19,0.0,['music']
5565,/company/tunewiki,TuneWiki,music,10000000.0,operating,USA,CA,Los Angeles,Santa Monica,2,2007-12-01,2007-12,2007-Q4,2007.0,2008-04-01,2010-02-08,2011-02-14,0.0,['music']
5566,/company/turbine,Turbine,games_video,76600000.0,acquired,USA,MA,Boston,Westwood,3,,,,,2005-05-09,2009-08-10,2011-05-03,1.0,['games_video']
5567,/company/turbine-air-systems,Turbine Air Systems,cleantech,50000000.0,operating,USA,TX,Houston,Houston,1,1999-01-01,1999-01,1999-Q1,1999.0,2009-06-04,2009-06-04,,0.0,['cleantech']
5568,/company/turbine-truck-engines,Turbine Truck Engines,automotive,10000000.0,ipo,USA,FL,unknown,Paisley,1,,,,,2013-08-06,2013-08-06,,1.0,['automotive']
5569,/company/turbobotz,turboBOTZ,games_video,250000.0,closed,USA,IL,Chicago,Chicago,1,,,,,2011-03-04,2011-03-04,,0.0,['games_video']
5570,/company/turiya-media,Turiya Media,games_video,1000000.0,operating,USA,NY,New York,New York,1,2009-03-01,2009-03,2009-Q1,2009.0,2009-12-16,2009-12-16,2010-04-06,0.0,['games_video']
5571,/company/tut-systems,Tut Systems,public_relations,21850000.0,operating,USA,OR,Portland,Lake Oswego,2,1983-01-01,1983-01,1983-Q1,1983.0,2005-07-19,2006-08-22,2000-01-01,0.0,['public_relations']
5572,/company/tutor,Tutor,web,13500000.0,acquired,USA,NY,New York,New York,1,1998-11-08,1998-11,1998-Q4,1998.0,2007-05-01,2007-05-01,2013-01-01,1.0,['web']
5573,/company/tutor-assignment,Tutor Assignment,education,25000.0,operating,USA,VA,Washington DC,Herndon,1,2011-01-01,2011-01,2011-Q1,2011.0,2010-10-01,2010-10-01,2012-03-18,0.0,['education']
5574,/company/tutor-trove,Tutor Trove,software,110000.0,operating,USA,CT,New Haven,New Haven,1,2007-01-01,2007-01,2007-Q1,2007.0,2010-03-30,2010-03-30,,0.0,['software']
5575,/company/tutorspree,Tutorspree,education,1800000.0,closed,USA,NY,New York,New York,2,2010-09-01,2010-09,2010-Q3,2010.0,2011-12-20,2013-02-18,2013-02-18,0.0,['education']
5576,/company/tuvox,TuVox,consulting,20000000.0,operating,USA,CA,SF Bay,Cupertino,1,2000-01-01,2000-01,2000-Q1,2000.0,2007-12-05,2007-12-05,2005-02-01,0.0,['consulting']
5577,/company/tvcompass,tvCompass,software,5100000.0,operating,USA,IL,Chicago,Chicago,1,2003-01-01,2003-01,2003-Q1,2003.0,2006-04-25,2006-04-25,2008-01-01,0.0,['software']
5578,/company/tvoop,Tvoop,other,800000.0,operating,USA,CA,Tarzana,Tarzana,2,2009-01-01,2009-01,2009-Q1,2009.0,2009-01-01,2009-01-01,,0.0,['other']
